sulfate,sulfate_binary,TWI,precip. seasonality,precip. driest quarter,precip. warmest quarter,precip. coldest quarter,annual precipitation,annual mean temperature,coastline distance,N fertilizer use,land subsidence,soil pH,population density,volcano distance,water table depth,land use-urban,sedimentary rock
1.26,0,0.755372311,0.213073607,0.035487683,0.045934472,0.003955103,0.038676307,0.518686569,0.467176103,0.009403357,0.6,0.405797101,0.008084139,0.151704388,0.004000735,1,1
1.26,0,0.541340442,0.327770463,0.040379896,0.129594811,0.009371011,0.149604162,0.802435352,0.871683744,0.016197575,0.6,0.304347826,0.000222238,0.012308401,0.001448787,0,1
1.25,0,0.730138332,0.230901575,0.028421053,0.042273849,0.003167527,0.034651029,0.477560664,0.475845766,0.004460981,0.2,0.347826087,1.88E-06,0.151218082,0.005854726,0,0
1.23,0,0.738276624,0.101880065,0.117050002,0.054901857,0.022299272,0.067829565,0.686836129,0.820645713,0.008188954,0.4,0.275362319,9.92E-06,0.171275724,0.00331533,0,1
1.23,0,0.706510666,0.097958641,0.108764737,0.050958976,0.019818043,0.061059322,0.683165349,0.805237235,0.007823225,0.4,0.289855072,8.19E-05,0.176772042,0.011596276,0,1
1.229,0,0.533882953,0.42389992,0.009470316,0.029306466,0.002526267,0.0411127,0.694674156,0.81481278,0.00704262,0.6,0.449275362,0.000113412,0.005007814,0.039772421,0,1
1.223,0,0.723393623,0.531546732,0.011578947,0.039259639,0.001290474,0.074705942,0.801480719,0.778939558,0.00605815,0.4,0.47826087,0.001461046,0.117059783,0.002690206,0,0
1.22,0,0.782212765,0.27724027,0.021425631,0.038071325,0.002387887,0.028354509,0.449509681,0.545917327,0.00119788,0,0.434782609,9.87E-06,0.162566113,0.007771313,0,0
1.22,0,0.720468075,0.250382135,0.026315789,0.041110757,0.002932895,0.032444137,0.463803162,0.50029871,0.001682542,0.2,0.463768116,2.00E-05,0.156755257,0.008983704,0,0
1.22,0,0.76475533,0.096980561,0.125514213,0.058208467,0.022247536,0.070086655,0.692992465,0.833622786,0.004626357,0.4,0.31884058,3.70E-05,0.166933373,0.000402302,0,1
1.22,0,0.682457457,0.03892527,0.117713157,0.039605105,0.013119134,0.051944317,0.605673117,0.870041393,0.00175803,0.2,0.231884058,0.00483911,0.268930446,0.019185908,0,0
1.22,0,0.723159547,0.142146395,0.046315789,0.031042186,0.005748475,0.029339537,0.511652872,0.781080579,0.00947169,0.4,0.289855072,9.32E-05,0.163073653,0.001625063,0,1
1.2,0,0.557223381,0.076816376,0.147100525,0.044428966,0.023350716,0.073553813,0.633053055,0.712806185,0.002369231,0.2,0.304347826,0.000135212,0.194693662,0.014324912,0,1
1.2,0,0.762797904,0.093027711,0.139837373,0.064951144,0.021532906,0.073240529,0.692408761,0.849157346,0.001914154,0.4,0.260869565,0.000102464,0.162722035,0.003726694,0,1
1.2,0,0.755319149,0.172512821,0.104784739,0.075120908,0.011678262,0.075589908,0.76129305,0.872014842,0.007557181,0.4,0.410628019,0.010280187,0.139704033,0.000692674,0,1
1.2,0,0.771659608,0.14208023,0.040540157,0.011702073,0.010776924,0.02869051,0.587508504,0.825353593,0.021319113,0.8,0.536231884,0.000159451,0.089101571,0.009098561,0,1
1.2,0,0.183524436,0.158674936,0.081973154,0.063365902,0.00913591,0.059278059,0.464565686,0.836312957,0.008362904,0,0.31884058,0.000147862,0.040730526,0.037518471,0,1
1.2,0,0.723404255,0.410734071,0.025787211,0.066144245,0.111562062,0.161807926,0.814473182,0.870266315,0.00379064,0.6,0.289855072,0.006507685,0.052490568,0.001832008,0,0
1.2,0,0.585914855,0.459743591,0.012105263,0.040711219,0.087030734,0.129408301,0.805489872,0.852347795,0.001324771,0,0.347826087,0.002601776,0.048810999,0.000706168,0,0
1.2,0,0.744393612,0.324188182,0.052669473,0.074687884,0.026914828,0.149545715,0.816324807,0.869937652,0.001297853,0.6,0.289855072,0.009275322,0.054034747,0.003551183,0,1
1.2,0,0.615436148,0.329675761,0.058774735,0.072277181,0.015845789,0.154238841,0.81033102,0.857937825,0.001079077,0.2,0.275362319,0.010135259,0.050522428,0.013137896,0,0
1.2,0,0.642223439,0.424631938,0.004210526,0.015688606,0.002209532,0.03346675,0.80281513,0.814744701,0.00250841,0.2,0.507246377,0.000197944,0.055270284,0.036880121,0,0
1.2,0,0.638776576,0.55728701,0.012105263,0.034647724,0.001349132,0.07557555,0.765241602,0.735218829,0.005292467,0.4,0.492753623,0.001130944,0.126232638,0.004133538,0,0
1.2,0,0.771212801,0.406475998,0.021209737,0.043670628,0.004060822,0.074441879,0.809343888,0.860570997,0.012723972,0.6,0.449275362,0.003170764,0.105123376,0.002865003,0,1
1.2,0,0.742074439,0.455587275,0.016842105,0.044213104,0.002048938,0.073574837,0.786253893,0.829557484,0.006825532,0.4,0.376811594,0.001399112,0.102430048,0.01546603,0,0
1.2,0,0.74723402,0.460103384,0.013157895,0.041817629,0.001935711,0.065128439,0.797037079,0.811195901,0.009474448,0.4,0.420289855,0.002752658,0.094747972,0.002104711,0,0
1.2,0,0.692021309,0.460976,0.013157895,0.039066831,0.001935711,0.063235914,0.79636177,0.809048975,0.011492912,0.6,0.420289855,0.003228583,0.093408602,0.002486251,0,0
1.2,0,0.690840457,0.476968574,0.012633316,0.033898232,0.001818589,0.06122853,0.79834787,0.79993192,0.009923734,0.4,0.420289855,0.009205478,0.092601938,0.005458641,1,1
1.2,0,0.723510661,0.444520267,0.012105263,0.041243839,0.001654294,0.061260833,0.801802857,0.820805143,0.012829854,0.6,0.391304348,0.005688385,0.089263202,0.007099175,0,0
1.2,0,0.731191513,0.42454094,0.013684211,0.047549581,0.001774906,0.064279342,0.799275895,0.831753735,0.014550014,0.6,0.333333333,0.005799592,0.086108241,0.004098903,0,1
1.2,0,0.728712772,0.42400745,0.013684211,0.047386924,0.001799683,0.064117828,0.799250781,0.831890934,0.014618916,0.6,0.367149758,0.005798362,0.086009851,0.006142949,0,1
1.2,0,0.776723415,0.429702235,0.016315789,0.049688749,0.002112823,0.068120292,0.795751429,0.818950328,0.018125984,0.6,0.420289855,0.001421522,0.083701871,0.00430467,0,1
1.2,0,0.804712742,0.446997517,0.014044211,0.091110322,0.001565228,0.066730244,0.782552081,0.762871835,0.020028218,0.8,0.463768116,0.009141038,0.083433993,0.006190861,0,1
1.2,0,0.829787234,0.441368898,0.012631579,0.151503327,0.001525106,0.085569912,0.778913856,0.741495655,0.025971458,0.6,0.492753623,0.006522559,0.08288343,0.0019185,0,1
1.2,0,0.804755353,0.407939214,0.021052632,0.063375759,0.002346316,0.083872225,0.807218859,0.856571761,0.017219403,0.6,0.420289855,0.200544148,0.073979715,0.001134343,1,1
1.2,0,0.839723465,0.41294912,0.013157895,0.154095383,0.001637887,0.094506488,0.779543363,0.759236544,0.029676011,0.6,0.405797101,0.006272047,0.074768712,0.003086442,0,1
1.19,0,0.671170174,0.077859801,0.128243159,0.052159177,0.017127287,0.06046967,0.661714202,0.81510594,0.002207309,0.4,0.241545894,0.002919548,0.208805957,0.015653548,0,1
1.18,0,0.659170191,0.085529362,0.123124213,0.053203827,0.016960348,0.059880017,0.664790905,0.819538383,0.002865014,0.4,0.246376812,0.00307669,0.207101816,0.008802285,0,1
1.165137615,0,0.672776567,0.584611222,0.011020316,0.027479124,0.001297894,0.065584267,0.782614146,0.705411603,0.006166864,0.4,0.565217391,0.00108133,0.125635796,0.009574917,0,1
1.15,0,0.776829821,0.212428453,0.036315789,0.045179761,0.004047396,0.039215352,0.474458404,0.517540813,0.000901304,0.2,0.275362319,2.14E-05,0.167909856,0.006175551,0,1
1.15,0,0.749489399,0.106447061,0.117996842,0.061104668,0.016710758,0.063195919,0.669596567,0.847432371,0.002579354,0.6,0.173913043,4.11E-05,0.202197708,0.004620161,0,1
1.15,0,0.702361736,0.049595533,0.13394263,0.044752683,0.014937881,0.057792134,0.590545295,0.86576867,0.004837212,0.6,0.217391304,0.000654444,0.276585526,0.005144328,0,1
1.15,0,0.734042553,0.453333322,0.016315789,0.044533632,0.001994369,0.068026456,0.796076555,0.808180968,0.016402083,0.8,0.376811594,0.003041836,0.085419104,0.003727509,0,1
1.14,0,0.758946845,0.221064925,0.032681106,0.044110177,0.00364231,0.037323078,0.504208068,0.464911421,0.011090276,0.4,0.362318841,0.000140207,0.149864607,0.004685868,0,1
1.14,0,0.710265951,0.095665839,0.116644207,0.053392144,0.020460699,0.063986056,0.685108607,0.817493573,0.009113364,0.4,0.275362319,2.33E-05,0.173199896,0.016866533,0,1
1.12,0,0.758297859,0.1252469,0.113233161,0.065823571,0.016250763,0.064805416,0.678758689,0.864426676,0.000959691,0.4,0.173913043,7.25E-05,0.192452424,0.003205033,0,1
1.114,0,0.710797898,0.53142677,0.012069263,0.039866628,0.00134512,0.075962159,0.803854011,0.772511288,0.007513476,0.4,0.47826087,0.0013066,0.119517997,0.003205375,0,0
1.11,0,0.601531901,0.045352357,0.147787893,0.051526382,0.016470964,0.066663078,0.548524603,0.8575438,0.001923349,0.2,0.246376812,0.000246844,0.284311623,0.011187015,0,0
1.11,0,0.808510638,0.391265106,0.018947368,0.071030008,0.002111685,0.080963443,0.795420413,0.831330324,0.021929619,0.6,0.405797101,0.007050574,0.069622725,0.000781807,0,1
1.1,0,0.703265981,0.109642264,0.068421053,0.035500289,0.007625528,0.038986925,0.435898034,0.731717957,2.24E-06,0,0.323671498,8.59E-07,0.275423645,0.004599155,0,0
1.1,0,0.734457462,0.148098427,0.11574895,0.068944912,0.014922337,0.065131519,0.688823695,0.871483154,0.0003834,0.4,0.236714976,0.000886147,0.189655626,0.002737081,0,1
1.1,0,0.826829789,0.142121169,0.047225683,0.013045506,0.012233458,0.032296417,0.580276335,0.827754427,0.019764893,0.6,0.47826087,0.000936848,0.091041998,0.018145747,0,1
1.1,0,0.394463803,0.11622746,0.046440104,0.012791563,0.009523229,0.029044864,0.549488396,0.827717958,0.012599167,0,0.463768116,1.28E-05,0.065415074,0.016035229,0,1
1.1,0,0.477114901,0.115412325,0.050561367,0.013926732,0.010242903,0.031574629,0.536191524,0.827765197,0.009023159,0.2,0.434782609,3.77E-05,0.062105647,0.077416307,0,1
1.1,0,0.579531893,0.345070731,0.057639999,0.073094232,0.015611979,0.16291648,0.807257277,0.858608927,0.001047883,0.2,0.275362319,0.010638549,0.050583982,0.025130045,0,0
1.1,0,0.590914868,0.556943781,0.009473684,0.033940418,0.001055842,0.072942623,0.785203202,0.740768671,0.005432118,0.2,0.449275362,0.000613598,0.12142144,0.02258017,0,1
1.1,0,0.703978762,0.498432604,0.010529895,0.031340969,0.001812007,0.06588012,0.790066504,0.792936091,0.007192962,0.4,0.449275362,0.003445506,0.099342859,0.011311726,0,0
1.1,0,0.808510638,0.411794456,0.022105263,0.055316902,0.00281558,0.082422704,0.803793411,0.855000972,0.010319381,0.6,0.420289855,0.002860024,0.092431049,0.003557524,0,1
1.1,0,0.829787234,0.412995439,0.020526316,0.050603073,0.002463632,0.074506485,0.802161975,0.857609309,0.015771972,0.8,0.47826087,0.009227432,0.084521425,0.001075772,0,1
1.1,0,0.822117095,0.44538875,0.014048315,0.098788922,0.001565685,0.071272626,0.782250631,0.758547063,0.023410255,0.8,0.434782609,0.004782673,0.082568346,0.002146231,0,1
1.1,0,0.819148936,0.44373035,0.012631579,0.148466221,0.001466448,0.083421523,0.779184273,0.742483496,0.025401975,0.8,0.47826087,0.004333048,0.083231067,0.002535571,0,1
1.1,0,0.814127658,0.404770869,0.016842105,0.058925196,0.001877053,0.072579091,0.796893753,0.836475859,0.0182608,0.8,0.463768116,0.009311415,0.074145521,0.001074766,0,1
1.1,0,0.829787234,0.428742755,0.013449579,0.143777619,0.001557614,0.083620467,0.780022159,0.749346305,0.03010029,0.8,0.449275362,0.002962645,0.079255079,0.002376688,0,1
1.1,0,0.829787234,0.416894129,0.013684211,0.151309072,0.001642421,0.091409527,0.779707406,0.75686072,0.030184452,0.6,0.420289855,0.003997314,0.075955267,0.001766009,0,1
1.09,0,0.749616988,0.111100084,0.111578947,0.060468834,0.017010793,0.062511923,0.675671642,0.850527232,0.003225369,0.6,0.202898551,7.69E-05,0.194934399,0.004470649,0,1
1.08,0,0.746968046,0.534656736,0.012057052,0.042893739,0.001343759,0.080266623,0.803502277,0.783105594,0.005554657,0.4,0.47826087,0.003087638,0.116810443,0.014058782,0,0
1.07,0,0.754351027,0.070323818,0.151344203,0.047939983,0.019450024,0.069082195,0.692411692,0.846577458,0.001324866,0.4,0.217391304,0.000381505,0.121787677,0.012444288,0,1
1.07,0,0.71273406,0.067653435,0.142105263,0.045347639,0.020060945,0.069722096,0.628766072,0.678642588,0.006185826,0.6,0.31884058,0.000210741,0.168517444,0.011422144,0,1
1.07,0,0.785499979,0.162426796,0.043849736,0.032884314,0.005340586,0.029634826,0.529686273,0.744267105,0.010865671,0.6,0.289855072,0.000493001,0.123014697,0.002608535,0,1
1.06,0,0.677170206,0.066725389,0.158164207,0.047839954,0.023905501,0.076865096,0.621152659,0.690549489,0.002561279,0.2,0.31884058,9.52E-05,0.200011777,0.003029794,0,1
1.06,0,0.756319168,0.10565178,0.116995793,0.060571181,0.016693337,0.062824695,0.669963069,0.84642164,0.002785227,0.6,0.188405797,5.09E-05,0.202372726,0.002614786,0,1
1.06,0,0.65362768,0.040038711,0.117915786,0.039907511,0.013141717,0.052154539,0.608702524,0.87029984,0.001629288,0.6,0.241545894,0.007717801,0.269657513,0.026248918,0,0
1.06,0,0.746138309,0.54808933,0.006842105,0.032247028,0.000762553,0.07332154,0.796018915,0.7422223,0.0055054,0.4,0.47826087,0.001464352,0.096213579,0.001611404,0,0
1.06,0,0.744680851,0.535277058,0.011052632,0.037435778,0.001231816,0.074796698,0.804962314,0.764796807,0.005851298,0.4,0.47826087,0.000773309,0.118543275,0.001092914,0,0
1.05,0,0.808510638,0.403698936,0.020571632,0.065001884,0.002292709,0.083032354,0.797815859,0.849709935,0.017160325,0.8,0.473429952,0.006476222,0.072862085,0.001859436,0,1
1.04,0,0.766010609,0.070921422,0.15810685,0.049013336,0.020827429,0.070389687,0.692478211,0.848227752,0.000416834,0.4,0.202898551,0.000216691,0.126512467,0.016572723,0,1
1.04,0,0.666223404,0.091474358,0.141076837,0.049339084,0.023497126,0.072194535,0.67307523,0.796202156,0.000665408,0.4,0.304347826,0.000120304,0.180232854,0.007672582,0,1
1.04,0,0.751074446,0.048765095,0.13117842,0.044649318,0.01513374,0.057541403,0.601494017,0.864536297,0.013161058,0.6,0.188405797,0.00016811,0.270832612,0.003400896,0,1
1.02,0,0.702202168,0.063920183,0.132616312,0.037977529,0.018493665,0.062839053,0.676596708,0.787756164,0.000139571,0.4,0.285024155,0.005268774,0.116752833,0.018575038,0,1
1.02,0,0.705638317,0.099400748,0.107771052,0.049807917,0.020698087,0.061705376,0.679803461,0.800722822,0.006694909,0.6,0.260869565,6.46E-05,0.177703865,0.008400272,0,1
1.01,0,0.728957481,0.204375924,0.039473684,0.045161207,0.004399343,0.039623956,0.480255354,0.508093105,0.002222222,0.2,0.289855072,0.000135338,0.16512677,0.002934424,0,0
1.01,0,0.733457444,0.079999999,0.144736842,0.044940562,0.023404505,0.073645596,0.640814247,0.719659252,0.002156782,0.4,0.31884058,1.49E-05,0.19178637,0.00564921,0,1
1.01,0,0.78315954,0.126108354,0.052260947,0.031987242,0.007172043,0.032948469,0.527161368,0.872068222,0.014432613,0.6,0.434782609,0.00016128,0.143121821,1.99E-05,0,1
1.01,0,0.770617059,0.534797334,0.008947368,0.029374602,0.000997184,0.060159978,0.805427806,0.719768666,0.009857214,0.4,0.579710145,0.002201784,0.107039647,0.001628656,0,1
1.009174312,0,0.544904262,0.573655942,0.014192316,0.027628298,0.002499924,0.068396654,0.761403877,0.712991665,0.004709044,0.4,0.52173913,0.000580791,0.131938798,0.036124308,0,0
1,0,0.687999969,0.116105044,0.096852104,0.026677152,0.011857813,0.048014051,0.699002516,0.801893016,0.002829366,0.2,0.362318841,0.000928778,0.10197338,0.011156618,0,1
1,0,0.688138272,0.071725806,0.121606839,0.035518121,0.017632333,0.061095218,0.672767833,0.768197985,9.65E-05,0.2,0.275362319,8.31E-05,0.112545429,0.025012381,0,1
1,0,0.803957432,0.069186934,0.148377364,0.057242097,0.021033494,0.07446649,0.697408004,0.863962452,0.000958097,0.4,0.246376812,0.001388649,0.125222951,0.004851988,0,1
1,0,0.695585129,0.076770475,0.146382109,0.044360684,0.023122477,0.073389225,0.634312097,0.708653006,0.003173289,0.4,0.333333333,6.48E-05,0.193842297,0.003990035,0,1
1,0,0.744159536,0.053715055,0.130330529,0.044667293,0.015430196,0.056870226,0.606069159,0.866264432,0.008624377,0.6,0.188405797,0.000149006,0.26379464,0.001274776,0,1
1,0,0.774968086,0.068264268,0.075415786,0.030396636,0.010188586,0.037988259,0.541426191,0.87217784,0.025789348,0.2,0.362318841,0.002165681,0.047902596,0.000177717,0,1
1,0,0.846425483,0.084873727,0.088729652,0.036399778,0.009928672,0.046751525,0.601604844,0.873015121,0.022813459,0.8,0.52173913,0.003747833,0.029735207,5.72E-17,0,1
1,0,0.574829751,0.158409848,0.057372633,0.043790083,0.006394181,0.040483411,0.540488696,0.783952761,0.00920202,0.2,0.362318841,0.000373382,0.068919191,0.009842648,0,1
1,0,0.61015961,0.168817203,0.05156758,0.042602782,0.005747208,0.038692868,0.545392938,0.791648836,0.013102697,0.4,0.405797101,0.000448483,0.06731409,0.012298138,0,1
1,0,0.753893588,0.144963608,0.044208105,0.028339084,0.00533787,0.026433421,0.532561107,0.800309484,0.013380979,0.6,0.434782609,0.000248666,0.108860981,0.002773256,0,1
1,0,0.753797896,0.144968151,0.044208053,0.028340533,0.00533787,0.026434037,0.532557556,0.800306007,0.013381433,0.6,0.434782609,0.000248667,0.108862057,0.0027954,0,1
1,0,0.723563823,0.135689003,0.044736842,0.028268774,0.005455185,0.026968927,0.516458252,0.839528552,0.006667145,0.2,0.347826087,9.66E-05,0.164726085,0.001829532,0,1
1,0,0.456323421,0.429859398,0.007617842,0.005042897,0.005959702,0.020666154,0.695436673,0.500996872,4.74E-05,0.4,0.608695652,0.001616035,0.024302283,0.03210478,0,1
1,0,0.468613807,0.648697253,0.001578947,0.115802405,0.000426325,0.216693325,0.787555777,0.870682171,0.004930401,0.2,0.391304348,0.002043803,0.111764102,0.022490487,0,0
1,0,0.433471274,0.647882567,0.000526316,0.117993044,0.000433085,0.213758405,0.795336193,0.867877562,0.00344078,0.2,0.391304348,0.001200978,0.107284084,0.037237846,0,0
1,0,0.592659565,0.595219173,0.001227442,0.10077675,0.000488746,0.147314776,0.8044451,0.872186784,0.00536697,0.4,0.405797101,0.002813469,0.101996689,0.015952894,0,0
1,0,0.488914896,0.616741133,0.001761795,0.008296347,0.000606851,0.17898939,0.797314908,0.868427371,0.00583051,0.4,0.391304348,0.002763139,0.10042101,0.014940715,0,0
1,0,0.550659586,0.608387104,0.001103732,0.008600072,0.000505277,0.171961237,0.807085849,0.871186221,0.008792636,0.2,0.405797101,0.001230373,0.096913941,0.009558148,0,0
1,0,0.369316994,0.656038068,0.000607858,0.099319224,0.000469263,0.202748293,0.791392037,0.861479993,0.00384088,0.2,0.391304348,0.001496825,0.105034626,0.02484459,0,0
1,0,0.568904227,0.607882516,0.0010996,0.010406553,0.000469263,0.180286617,0.806957293,0.871063543,0.00883663,0.4,0.391304348,0.001243894,0.094612926,0.028037846,0,1
1,0,0.493891452,0.614218384,0.000702932,0.009503667,0.000488947,0.194350609,0.806042572,0.868384266,0.008904586,0.2,0.405797101,0.004597079,0.096092647,0.029350177,0,0
1,0,0.587638287,0.610723756,0.001578947,0.013116237,0.00057741,0.180760402,0.801211768,0.870400059,0.007140229,0.4,0.347826087,0.001429965,0.092325749,0.016977252,0,1
1,0,0.396348913,0.636137275,0.000933737,0.097566104,0.000471486,0.188244377,0.796518399,0.85980132,0.004382108,0.2,0.391304348,0.00124781,0.102730863,0.026811877,0,0
1,0,0.562531897,0.636100106,0.001896274,0.050311829,0.000387313,0.116337483,0.768223741,0.852643488,0.004582387,0.4,0.434782609,0.002071578,0.110422149,0.001524268,0,0
1,0,0.581744661,0.620669987,0.001564805,0.011956596,0.000529982,0.211523347,0.800023642,0.868357068,0.008821294,0.4,0.391304348,0.001231459,0.093862482,0.012508304,0,1
1,0,0.550712748,0.605711326,0.000526316,0.013500739,0.00054884,0.184508022,0.807478932,0.866990239,0.007299561,0.4,0.405797101,0.001051678,0.091622356,0.000200511,0,0
1,0,0.558957445,0.621695633,0.000689647,0.012518847,0.000602094,0.231937149,0.803447625,0.86132289,0.008762027,0.2,0.376811594,0.001225542,0.094744838,0.023332963,0,0
1,0,0.55947876,0.607634387,0,0.013468716,0.000586579,0.171543871,0.808896125,0.871465182,0.006589759,0.2,0.420289855,0.001829118,0.088433357,0.008022999,0,0
1,0,0.550382979,0.622146392,0.001052632,0.014229429,0.000586579,0.234630069,0.802433858,0.862104898,0.009107018,0.4,0.391304348,0.003750177,0.092658519,0.002897353,0,1
1,0,0.599744675,0.610955351,0.000204781,0.013332343,0.000703895,0.182837005,0.809416298,0.869611848,0.006404892,0.4,0.391304348,0.001652119,0.08744602,0.019057976,0,0
1,0,0.563436143,0.60300248,0.000297546,0.01341915,0.000586579,0.156730245,0.809686715,0.871410973,0.005905126,0.4,0.376811594,0.006778082,0.086085545,0.009125657,0,0
